date,time,specific_cond_mS.cm,salinity_ppt
2021-09-05,7:30,1747.3,0.87365
2021-09-05,8:00,1750,0.875
2021-09-05,8:30,1747.3,0.87365
2021-09-05,9:00,1747.5,0.87375
2021-09-05,9:30,1744.3,0.87215
2021-09-05,10:00,1721.1,0.86055
2021-09-05,10:30,1730.8,0.8654
2021-09-05,11:00,1743.5,0.87175
2021-09-05,11:30,1743.1,0.87155
2021-09-05,12:00,1741.8,0.8709
2021-09-05,12:30,1741.7,0.87085
2021-09-05,13:00,1740.1,0.87005
2021-09-05,13:30,1738.7,0.86935
2021-09-05,14:00,1738.5,0.86925
2021-09-05,14:30,1738.6,0.8693
2021-09-05,15:00,1740,0.87
2021-09-05,15:30,1740.2,0.8701
2021-09-05,16:00,1739,0.8695
2021-09-05,16:30,1738.2,0.8691
2021-09-05,17:00,1738.6,0.8693
2021-09-05,17:30,1738.4,0.8692
2021-09-05,18:00,1738.7,0.86935
2021-09-05,18:30,1736.9,0.86845
2021-09-05,19:00,1737.6,0.8688
2021-09-05,19:30,1737.7,0.86885
2021-09-05,20:00,1736.8,0.8684
2021-09-05,20:30,1736.7,0.86835
2021-09-05,21:00,1736.2,0.8681
2021-09-05,21:30,1736.4,0.8682
2021-09-05,22:00,1735.9,0.86795
2021-09-05,22:30,1736.2,0.8681
2021-09-05,23:00,1736.5,0.86825
2021-09-05,23:30,1736.2,0.8681
2021-09-06,0:00,1736.9,0.86845
2021-09-06,0:30,1736.9,0.86845
2021-09-06,1:00,1736.2,0.8681
2021-09-06,1:30,1737.8,0.8689
2021-09-06,2:00,1737.6,0.8688
2021-09-06,2:30,1737.3,0.86865
2021-09-06,3:00,1737.1,0.86855
2021-09-06,3:30,1737.6,0.8688
2021-09-06,4:00,1728.6,0.8643
2021-09-06,4:30,1729.2,0.8646
2021-09-06,5:00,1728.4,0.8642
2021-09-06,5:30,1728.5,0.86425
2021-09-06,6:00,1728.7,0.86435
2021-09-06,6:30,1729.3,0.86465
2021-09-06,7:00,1737.6,0.8688
2021-09-06,7:30,1737.3,0.86865
2021-09-06,8:00,1737.6,0.8688
2021-09-06,8:30,1737.7,0.86885
2021-09-06,9:00,1736.8,0.8684
2021-09-06,9:30,1736.7,0.86835
2021-09-06,10:00,1734.8,0.8674
2021-09-06,10:30,1724.8,0.8624
2021-09-06,11:00,1725.6,0.8628
2021-09-06,11:30,1727.4,0.8637
2021-09-06,12:00,1726.9,0.86345
2021-09-06,12:30,1724.5,0.86225
2021-09-06,13:00,1721.5,0.86075
2021-09-06,13:30,1720.9,0.86045
2021-09-06,14:00,1718.6,0.8593
2021-09-06,14:30,1717,0.8585
2021-09-06,15:00,1678.1,0.83905
2021-09-06,15:30,1680.3,0.84015
2021-09-06,16:00,1681.5,0.84075
2021-09-06,16:30,1684.4,0.8422
2021-09-06,17:00,1719.1,0.85955
2021-09-06,17:30,1711,0.8555
2021-09-06,18:00,1721.9,0.86095
2021-09-06,18:30,1722.8,0.8614
2021-09-06,19:00,1722.6,0.8613
2021-09-06,19:30,1722.3,0.86115
2021-09-06,20:00,1727.6,0.8638
2021-09-06,20:30,1727.5,0.86375
2021-09-06,21:00,1728.4,0.8642
2021-09-06,21:30,1729.2,0.8646
2021-09-06,22:00,1729.6,0.8648
2021-09-06,22:30,1728.8,0.8644
2021-09-06,23:00,1730,0.865
2021-09-06,23:30,1729.9,0.86495
2021-09-07,0:00,1729.7,0.86485
2021-09-07,0:30,1729.8,0.8649
2021-09-07,1:00,1729.5,0.86475
2021-09-07,1:30,1719,0.8595
2021-09-07,2:00,1731,0.8655
2021-09-07,2:30,1730.9,0.86545
2021-09-07,3:00,1730.4,0.8652
2021-09-07,3:30,1730.8,0.8654
2021-09-07,4:00,1730.6,0.8653
2021-09-07,4:30,1730.8,0.8654
2021-09-07,5:00,1730.2,0.8651
2021-09-07,5:30,1729.8,0.8649
2021-09-07,6:00,1731.4,0.8657
2021-09-07,6:30,1731.2,0.8656
2021-09-07,7:00,1734.2,0.8671
2021-09-07,7:30,1734.4,0.8672
2021-09-07,8:00,1734.5,0.86725
2021-09-07,8:30,1733.7,0.86685
2021-09-07,9:00,1733.9,0.86695
2021-09-07,9:30,1734,0.867
2021-09-07,10:00,1732.1,0.86605
2021-09-07,10:30,1732.1,0.86605
2021-09-07,11:00,1731.1,0.86555
2021-09-07,11:30,1730.9,0.86545
2021-09-07,12:00,1728.9,0.86445
2021-09-07,12:30,1727,0.8635
2021-09-07,13:00,1726.6,0.8633
2021-09-07,13:30,1724.7,0.86235
2021-09-07,14:00,1723,0.8615
2021-09-07,14:30,1720.5,0.86025
2021-09-07,15:00,1720.2,0.8601
2021-09-07,15:30,1719.8,0.8599
2021-09-07,16:00,1718,0.859
2021-09-07,16:30,1717.5,0.85875
2021-09-07,17:00,1718,0.859
2021-09-07,17:30,1718,0.859
2021-09-07,18:00,1718.5,0.85925
2021-09-07,18:30,1719,0.8595
2021-09-07,19:00,1720.3,0.86015
2021-09-07,19:30,1721.6,0.8608
2021-09-07,20:00,1722.6,0.8613
2021-09-07,20:30,1723.3,0.86165
2021-09-07,21:00,1724.4,0.8622
2021-09-07,21:30,1724.8,0.8624
2021-09-07,22:00,1725.6,0.8628
2021-09-07,22:30,1726.2,0.8631
2021-09-07,23:00,1727.1,0.86355
2021-09-07,23:30,1726.5,0.86325
2021-09-08,0:00,1727,0.8635
2021-09-08,0:30,1727,0.8635
2021-09-08,1:00,1726.4,0.8632
2021-09-08,1:30,1726.8,0.8634
2021-09-08,2:00,1727.5,0.86375
2021-09-08,2:30,1727.1,0.86355
2021-09-08,3:00,1727.3,0.86365
2021-09-08,3:30,1726.8,0.8634
2021-09-08,4:00,1727.9,0.86395
2021-09-08,4:30,1727.1,0.86355
2021-09-08,5:00,1727.8,0.8639
2021-09-08,5:30,1728.2,0.8641
2021-09-08,6:00,1727.8,0.8639
2021-09-08,6:30,1729.4,0.8647
2021-09-08,7:00,1727.7,0.86385
2021-09-08,7:30,1728.1,0.86405
2021-09-08,8:00,1728.6,0.8643
2021-09-08,8:30,1728.5,0.86425
2021-09-08,9:00,1691.8,0.8459
2021-09-08,9:30,1718.7,0.85935
2021-09-08,10:00,1726.9,0.86345
2021-09-08,10:30,1726.8,0.8634
2021-09-08,11:00,1727,0.8635
2021-09-08,11:30,1725.4,0.8627
2021-09-08,12:00,1724.6,0.8623
2021-09-08,12:30,1723.1,0.86155
2021-09-08,13:00,1722.7,0.86135
2021-09-08,13:30,1721.8,0.8609
2021-09-08,14:00,1720.8,0.8604
2021-09-08,14:30,1720.1,0.86005
2021-09-08,15:00,1719.1,0.85955
2021-09-08,15:30,1718.9,0.85945
2021-09-08,16:00,1718.3,0.85915
2021-09-08,16:30,1720.5,0.86025
2021-09-08,17:00,1720.7,0.86035
2021-09-08,17:30,1722.1,0.86105
2021-09-08,18:00,1721.1,0.86055
2021-09-08,18:30,1718.1,0.85905
2021-09-08,19:00,1710.4,0.8552
2021-09-08,19:30,1712.6,0.8563
2021-09-08,20:00,1709.9,0.85495
2021-09-08,20:30,1705.7,0.85285
2021-09-08,21:00,1706.8,0.8534
2021-09-08,21:30,1713.1,0.85655
2021-09-08,22:00,1715.5,0.85775
2021-09-08,22:30,1716.4,0.8582
2021-09-08,23:00,1717.1,0.85855
2021-09-08,23:30,1716.7,0.85835
2021-09-09,0:00,1717,0.8585
2021-09-09,0:30,1716.9,0.85845
2021-09-09,1:00,1717.6,0.8588
2021-09-09,1:30,1717.5,0.85875
2021-09-09,2:00,1717.3,0.85865
2021-09-09,2:30,1717.8,0.8589
2021-09-09,3:00,1718.4,0.8592
2021-09-09,3:30,1720.2,0.8601
2021-09-09,4:00,1719.8,0.8599
2021-09-09,4:30,1719,0.8595
2021-09-09,5:00,1720,0.86
2021-09-09,5:30,1720.1,0.86005
2021-09-09,6:00,1719.9,0.85995
2021-09-09,6:30,1720.4,0.8602
2021-09-09,7:00,1720.8,0.8604
2021-09-09,7:30,1721.3,0.86065
2021-09-09,8:00,1719.2,0.8596
2021-09-09,8:30,1716.5,0.85825
2021-09-09,9:00,1715.3,0.85765
2021-09-09,9:30,1715.4,0.8577
2021-09-09,10:00,1712.7,0.85635
2021-09-09,10:30,1716,0.858
2021-09-09,11:00,1719.6,0.8598
2021-09-09,11:30,1711.6,0.8558
2021-09-09,12:00,1709.3,0.85465
2021-09-09,12:30,1714.3,0.85715
2021-09-09,13:00,1714.6,0.8573
2021-09-09,13:30,1706.8,0.8534
2021-09-09,14:00,1700.1,0.85005
2021-09-09,14:30,1706.3,0.85315
2021-09-09,15:00,1707.1,0.85355
2021-09-09,15:30,1705.9,0.85295
2021-09-09,16:00,1704.6,0.8523
2021-09-09,16:30,1690.7,0.84535
2021-09-09,17:00,1706.8,0.8534
2021-09-09,17:30,1706,0.853
2021-09-09,18:00,1704.3,0.85215
2021-09-09,18:30,1705,0.8525
2021-09-09,19:00,1704,0.852
2021-09-09,19:30,1704.1,0.85205
2021-09-09,20:00,1703.6,0.8518
2021-09-09,20:30,1702.4,0.8512
2021-09-09,21:00,1702.1,0.85105
2021-09-09,21:30,1700.9,0.85045
2021-09-09,22:00,1701.1,0.85055
2021-09-09,22:30,1700.2,0.8501
2021-09-09,23:00,1700.8,0.8504
2021-09-09,23:30,1701.6,0.8508
2021-09-10,0:00,1702,0.851
2021-09-10,0:30,1702.3,0.85115
2021-09-10,1:00,1702.5,0.85125
2021-09-10,1:30,1703,0.8515
2021-09-10,2:00,1704.2,0.8521
2021-09-10,2:30,1703.6,0.8518
2021-09-10,3:00,1703.9,0.85195
2021-09-10,3:30,1705,0.8525
2021-09-10,4:00,1704.7,0.85235
2021-09-10,4:30,1705,0.8525
2021-09-10,5:00,1705.9,0.85295
2021-09-10,5:30,1705.8,0.8529
2021-09-10,6:00,1704.6,0.8523
2021-09-10,6:30,1705.7,0.85285
2021-09-10,7:00,1706,0.853
2021-09-10,7:30,1705.4,0.8527
2021-09-10,8:00,1706,0.853
2021-09-10,8:30,1706.7,0.85335
2021-09-10,9:00,1706.7,0.85335
2021-09-10,9:30,1705.6,0.8528
2021-09-10,10:00,1705.7,0.85285
2021-09-10,10:30,1705,0.8525
2021-09-10,11:00,1704.1,0.85205
2021-09-10,11:30,1702.6,0.8513
2021-09-10,12:00,1700.7,0.85035
2021-09-10,12:30,1698.6,0.8493
2021-09-10,13:00,1697.5,0.84875
2021-09-10,13:30,1695.1,0.84755
2021-09-10,14:00,1693.8,0.8469
2021-09-10,14:30,1691.7,0.84585
2021-09-10,15:00,1690.3,0.84515
2021-09-10,15:30,1688.9,0.84445
2021-09-10,16:00,1688.3,0.84415
2021-09-10,16:30,1687.2,0.8436
2021-09-10,17:00,1687.1,0.84355
2021-09-10,17:30,1687.4,0.8437
2021-09-10,18:00,1688.4,0.8442
2021-09-10,18:30,1689.8,0.8449
2021-09-10,19:00,1691.1,0.84555
2021-09-10,19:30,1692.6,0.8463
2021-09-10,20:00,1694.6,0.8473
2021-09-10,20:30,1696.5,0.84825
2021-09-10,21:00,1697.6,0.8488
2021-09-10,21:30,1699.2,0.8496
2021-09-10,22:00,1700.8,0.8504
2021-09-10,22:30,1701.5,0.85075
2021-09-10,23:00,1702.7,0.85135
2021-09-10,23:30,1703.1,0.85155
2021-09-11,0:00,1704.2,0.8521
2021-09-11,0:30,1705,0.8525
2021-09-11,1:00,1705.8,0.8529
2021-09-11,1:30,1706,0.853
2021-09-11,2:00,1706.7,0.85335
2021-09-11,2:30,1707.1,0.85355
2021-09-11,3:00,1707.6,0.8538
2021-09-11,3:30,1708.2,0.8541
2021-09-11,4:00,1708.4,0.8542
2021-09-11,4:30,1709.5,0.85475
2021-09-11,5:00,1709.6,0.8548
2021-09-11,5:30,1709.4,0.8547
2021-09-11,6:00,1709.5,0.85475
2021-09-11,6:30,1710.2,0.8551
2021-09-11,7:00,1711.2,0.8556
2021-09-11,7:30,1710.9,0.85545
2021-09-11,8:00,1710.5,0.85525
2021-09-11,8:30,1710.3,0.85515
2021-09-11,9:00,1710.6,0.8553
2021-09-11,9:30,1709.8,0.8549
2021-09-11,10:00,1708.4,0.8542
2021-09-11,10:30,1707.5,0.85375
2021-09-11,11:00,1706.1,0.85305
2021-09-11,11:30,1705.1,0.85255
2021-09-11,12:00,1703.5,0.85175
2021-09-11,12:30,1702.1,0.85105
2021-09-11,13:00,1701.8,0.8509
2021-09-11,13:30,1699.7,0.84985
2021-09-11,14:00,1700.1,0.85005
2021-09-11,14:30,1699.2,0.8496
2021-09-11,15:00,1698.3,0.84915
2021-09-11,15:30,1698.9,0.84945
2021-09-11,16:00,1699.3,0.84965
2021-09-11,16:30,1700.2,0.8501
2021-09-11,17:00,1701.6,0.8508
2021-09-11,17:30,1702.2,0.8511
2021-09-11,18:00,1703.1,0.85155
2021-09-11,18:30,1704,0.852
2021-09-11,19:00,1706.7,0.85335
2021-09-11,19:30,1708.6,0.8543
2021-09-11,20:00,1709.6,0.8548
2021-09-11,20:30,1710.4,0.8552
2021-09-11,21:00,1712.3,0.85615
2021-09-11,21:30,1714.3,0.85715
2021-09-11,22:00,1716.5,0.85825
2021-09-11,22:30,1717.7,0.85885
2021-09-11,23:00,1719,0.8595
2021-09-11,23:30,1721.1,0.86055
2021-09-12,0:00,1723.1,0.86155
2021-09-12,0:30,1725.5,0.86275
2021-09-12,1:00,1728.4,0.8642
2021-09-12,1:30,1729.6,0.8648
2021-09-12,2:00,1731.1,0.86555
2021-09-12,2:30,1732.3,0.86615
2021-09-12,3:00,1733.6,0.8668
2021-09-12,3:30,1735.1,0.86755
2021-09-12,4:00,1736.2,0.8681
2021-09-12,4:30,1737.2,0.8686
2021-09-12,5:00,1736.9,0.86845
2021-09-12,5:30,1737.2,0.8686
2021-09-12,6:00,1737.1,0.86855
2021-09-12,6:30,1737.8,0.8689
2021-09-12,7:00,1738.6,0.8693
2021-09-12,7:30,1738.6,0.8693
2021-09-12,8:00,1738.7,0.86935
2021-09-12,8:30,1739,0.8695
2021-09-12,9:00,1738,0.869
2021-09-12,9:30,1737.3,0.86865
2021-09-12,10:00,1736.2,0.8681
2021-09-12,10:30,1734.2,0.8671
2021-09-12,11:00,1733.9,0.86695
2021-09-12,11:30,1733,0.8665
2021-09-12,12:00,1731.4,0.8657
2021-09-12,12:30,1732.6,0.8663
2021-09-12,13:00,1730.6,0.8653
2021-09-12,13:30,1730.7,0.86535
2021-09-12,14:00,1728.3,0.86415
2021-09-12,14:30,1728.4,0.8642
2021-09-12,15:00,1727.6,0.8638
2021-09-12,15:30,1728.2,0.8641
2021-09-12,16:00,1728.6,0.8643
2021-09-12,16:30,1729.2,0.8646
2021-09-12,17:00,1732.2,0.8661
2021-09-12,17:30,1732,0.866
2021-09-12,18:00,1734.7,0.86735
2021-09-12,18:30,1736.9,0.86845
2021-09-12,19:00,1739.2,0.8696
2021-09-12,19:30,1741.7,0.87085
2021-09-12,20:00,1744.5,0.87225
2021-09-12,20:30,1746.8,0.8734
2021-09-12,21:00,1748.8,0.8744
2021-09-12,21:30,1751.9,0.87595
2021-09-12,22:00,1754.4,0.8772
2021-09-12,22:30,1758.2,0.8791
2021-09-12,23:00,1760.9,0.88045
2021-09-12,23:30,1763.2,0.8816
2021-09-13,0:00,1766.3,0.88315
2021-09-13,0:30,1768.5,0.88425
2021-09-13,1:00,1770.1,0.88505
2021-09-13,1:30,1772.1,0.88605
2021-09-13,2:00,1773,0.8865
2021-09-13,2:30,1773.7,0.88685
2021-09-13,3:00,1774.2,0.8871
2021-09-13,3:30,1775.9,0.88795
2021-09-13,4:00,1776.7,0.88835
2021-09-13,4:30,1776.3,0.88815
2021-09-13,5:00,1776.6,0.8883
2021-09-13,5:30,1776.3,0.88815
2021-09-13,6:00,1777.1,0.88855
2021-09-13,6:30,1777.1,0.88855
2021-09-13,7:00,1778.4,0.8892
2021-09-13,7:30,1778.8,0.8894
2021-09-13,8:00,1780.3,0.89015
2021-09-13,8:30,1780.2,0.8901
2021-09-13,9:00,1780.4,0.8902
2021-09-13,9:30,1779.7,0.88985
2021-09-13,10:00,1779.7,0.88985
2021-09-13,10:30,1779,0.8895
2021-09-13,11:00,1778.7,0.88935
2021-09-13,11:30,1777.7,0.88885
2021-09-13,12:00,1777,0.8885
2021-09-13,12:30,1775.5,0.88775
2021-09-13,13:00,1774.4,0.8872
2021-09-13,13:30,1773.5,0.88675
2021-09-13,14:00,1773.2,0.8866
2021-09-13,14:30,1771.5,0.88575
2021-09-13,15:00,1772.5,0.88625
2021-09-13,15:30,1771.3,0.88565
2021-09-13,16:00,1771.9,0.88595
2021-09-13,16:30,1772.7,0.88635
2021-09-13,17:00,1773.3,0.88665
2021-09-13,17:30,1774.6,0.8873
2021-09-13,18:00,1776.1,0.88805
2021-09-13,18:30,1777.6,0.8888
2021-09-13,19:00,1779.6,0.8898
2021-09-13,19:30,1781.4,0.8907
2021-09-13,20:00,1785,0.8925
2021-09-13,20:30,1788.7,0.89435
2021-09-13,21:00,1791.8,0.8959
2021-09-13,21:30,1794.5,0.89725
2021-09-13,22:00,1796.5,0.89825
2021-09-13,22:30,1798.3,0.89915
2021-09-13,23:00,1800.2,0.9001
2021-09-13,23:30,1801.5,0.90075
2021-09-14,0:00,1802.2,0.9011
2021-09-14,0:30,1802.7,0.90135
2021-09-14,1:00,1803.5,0.90175
2021-09-14,1:30,1805.1,0.90255
2021-09-14,2:00,1807.4,0.9037
2021-09-14,2:30,1808.7,0.90435
2021-09-14,3:00,1810.3,0.90515
2021-09-14,3:30,1811.5,0.90575
2021-09-14,4:00,1812.8,0.9064
2021-09-14,4:30,1813.1,0.90655
2021-09-14,5:00,1813.8,0.9069
2021-09-14,5:30,1814.1,0.90705
2021-09-14,6:00,1814.4,0.9072
2021-09-14,6:30,1814.8,0.9074
2021-09-14,7:00,1816.4,0.9082
2021-09-14,7:30,1816.8,0.9084
2021-09-14,8:00,1817.7,0.90885
2021-09-14,8:30,1817.8,0.9089
2021-09-14,9:00,1818,0.909
2021-09-14,9:30,1817.2,0.9086
2021-09-14,10:00,1816.4,0.9082
2021-09-14,10:30,1818.6,0.9093
2021-09-14,11:00,1817.8,0.9089
2021-09-14,11:30,1815.8,0.9079
2021-09-14,12:00,1815.8,0.9079
2021-09-14,12:30,1814.4,0.9072
2021-09-14,13:00,1813.6,0.9068
2021-09-14,13:30,1812.9,0.90645
2021-09-14,14:00,1811.2,0.9056
2021-09-14,14:30,1811.1,0.90555
2021-09-14,15:00,1811.8,0.9059
2021-09-14,15:30,1811.2,0.9056
2021-09-14,16:00,1811.6,0.9058
2021-09-14,16:30,1811.9,0.90595
2021-09-14,17:00,1813.9,0.90695
2021-09-14,17:30,1815.2,0.9076
2021-09-14,18:00,1816.2,0.9081
2021-09-14,18:30,1817.3,0.90865
2021-09-14,19:00,1818.1,0.90905
2021-09-14,19:30,1820.9,0.91045
2021-09-14,20:00,1821.8,0.9109
2021-09-14,20:30,1824.9,0.91245
2021-09-14,21:00,1826,0.913
2021-09-14,21:30,1827.2,0.9136
2021-09-14,22:00,1828.9,0.91445
2021-09-14,22:30,1829.1,0.91455
2021-09-14,23:00,1830.1,0.91505
2021-09-14,23:30,1832.1,0.91605
2021-09-15,0:00,1832.9,0.91645
2021-09-15,0:30,1833.5,0.91675
2021-09-15,1:00,1835.1,0.91755
2021-09-15,1:30,1835.8,0.9179
2021-09-15,2:00,1837,0.9185
2021-09-15,2:30,1838.4,0.9192
2021-09-15,3:00,1839.1,0.91955
2021-09-15,3:30,1838.7,0.91935
2021-09-15,4:00,1839,0.9195
2021-09-15,4:30,1839.3,0.91965
2021-09-15,5:00,1839.1,0.91955
2021-09-15,5:30,1839.3,0.91965
2021-09-15,6:00,1839.6,0.9198
2021-09-15,6:30,1839.9,0.91995
2021-09-15,7:00,1840.1,0.92005
2021-09-15,7:30,1840.3,0.92015
2021-09-15,8:00,1840.2,0.9201
2021-09-15,8:30,1840.1,0.92005
2021-09-15,9:00,1839.9,0.91995
2021-09-15,9:30,1838.9,0.91945
2021-09-15,10:00,1838.2,0.9191
2021-09-15,10:30,1837.1,0.91855
2021-09-15,11:00,1836.2,0.9181
2021-09-15,11:30,1834.1,0.91705
2021-09-15,12:00,1831.1,0.91555
2021-09-15,12:30,1831.4,0.9157
2021-09-15,13:00,1829.9,0.91495
2021-09-15,13:30,1828.2,0.9141
2021-09-15,14:00,1826.3,0.91315
2021-09-15,14:30,1825.3,0.91265
2021-09-15,15:00,1824.8,0.9124
2021-09-15,15:30,1825.1,0.91255
2021-09-15,16:00,1824.4,0.9122
2021-09-15,16:30,1824.5,0.91225
2021-09-15,17:00,1824.4,0.9122
2021-09-15,17:30,1825.5,0.91275
2021-09-15,18:00,1826.2,0.9131
2021-09-15,18:30,1827.9,0.91395
2021-09-15,19:00,1828.1,0.91405
2021-09-15,19:30,1829.7,0.91485
2021-09-15,20:00,1831.3,0.91565
2021-09-15,20:30,1832.8,0.9164
2021-09-15,21:00,1832.3,0.91615
2021-09-15,21:30,1832.9,0.91645
2021-09-15,22:00,1834.5,0.91725
2021-09-15,22:30,1834.4,0.9172
2021-09-15,23:00,1834.2,0.9171
2021-09-15,23:30,1833.8,0.9169
2021-09-16,0:00,1834.1,0.91705
2021-09-16,0:30,1834.4,0.9172
2021-09-16,1:00,1834,0.917
2021-09-16,1:30,1834.4,0.9172
2021-09-16,2:00,1834.6,0.9173
2021-09-16,2:30,1833.9,0.91695
2021-09-16,3:00,1833.8,0.9169
2021-09-16,3:30,1834.1,0.91705
2021-09-16,4:00,1832,0.916
2021-09-16,4:30,1834.1,0.91705
2021-09-16,5:00,1833.2,0.9166
2021-09-16,5:30,1835,0.9175
2021-09-16,6:00,1833.9,0.91695
2021-09-16,6:30,1834.3,0.91715
2021-09-16,7:00,1833.5,0.91675
2021-09-16,7:30,1832,0.916
2021-09-16,8:00,1832.5,0.91625
2021-09-16,8:30,1831.6,0.9158
2021-09-16,9:00,1831.7,0.91585
2021-09-16,9:30,1832.1,0.91605
2021-09-16,10:00,1831.9,0.91595
2021-09-16,10:30,1830.9,0.91545
2021-09-16,11:00,1830.3,0.91515
2021-09-16,11:30,1828.7,0.91435
2021-09-16,12:00,1828.1,0.91405
2021-09-16,12:30,1826.7,0.91335
2021-09-16,13:00,1825.8,0.9129
2021-09-16,13:30,1824.8,0.9124
2021-09-16,14:00,1822.1,0.91105
2021-09-16,14:30,1822.7,0.91135
2021-09-16,15:00,1822.2,0.9111
2021-09-16,15:30,1820.4,0.9102
2021-09-16,16:00,1821.2,0.9106
2021-09-16,16:30,1820,0.91
2021-09-16,17:00,1820.7,0.91035
2021-09-16,17:30,1821.2,0.9106
2021-09-16,18:00,1823.6,0.9118
2021-09-16,18:30,1823.5,0.91175
2021-09-16,19:00,1825.5,0.91275
2021-09-16,19:30,1824.9,0.91245
2021-09-16,20:00,1826.1,0.91305
2021-09-16,20:30,1826.9,0.91345
2021-09-16,21:00,1826.6,0.9133
2021-09-16,21:30,1826.6,0.9133
2021-09-16,22:00,1827.9,0.91395
2021-09-16,22:30,1827.9,0.91395
2021-09-16,23:00,1829.7,0.91485
2021-09-16,23:30,1828.8,0.9144
2021-09-17,0:00,1829.7,0.91485
2021-09-17,0:30,1829.7,0.91485
2021-09-17,1:00,1828.5,0.91425
2021-09-17,1:30,1828.1,0.91405
2021-09-17,2:00,1827.8,0.9139
2021-09-17,2:30,1826.9,0.91345
2021-09-17,3:00,1826.2,0.9131
2021-09-17,3:30,1826,0.913
2021-09-17,4:00,1826,0.913
2021-09-17,4:30,1824.4,0.9122
2021-09-17,5:00,1823.3,0.91165
2021-09-17,5:30,1823.4,0.9117
2021-09-17,6:00,1823,0.9115
2021-09-17,6:30,1822.3,0.91115
2021-09-17,7:00,1821.9,0.91095
2021-09-17,7:30,1822.5,0.91125
2021-09-17,8:00,1822.7,0.91135
2021-09-17,8:30,1823,0.9115
2021-09-17,9:00,1822.6,0.9113
2021-09-17,9:30,1822.3,0.91115
2021-09-17,10:00,1821.5,0.91075
2021-09-17,10:30,1820.4,0.9102
2021-09-17,11:00,1817.7,0.90885
2021-09-17,11:30,1817.7,0.90885
2021-09-17,12:00,1817.2,0.9086
2021-09-17,12:30,1814.5,0.90725
2021-09-17,13:00,1813.2,0.9066
2021-09-17,13:30,1810.8,0.9054
2021-09-17,14:00,1809.5,0.90475
2021-09-17,14:30,1808.1,0.90405
2021-09-17,15:00,1801.7,0.90085
2021-09-17,15:30,1801.2,0.9006
2021-09-17,16:00,1805.7,0.90285
2021-09-17,16:30,1805.1,0.90255
2021-09-17,17:00,1804.9,0.90245
2021-09-17,17:30,1804.5,0.90225
2021-09-17,18:00,1804.9,0.90245
2021-09-17,18:30,1805.3,0.90265
2021-09-17,19:00,1805.7,0.90285
2021-09-17,19:30,1805.8,0.9029
2021-09-17,20:00,1806.7,0.90335
2021-09-17,20:30,1807.8,0.9039
2021-09-17,21:00,1807.5,0.90375
2021-09-17,21:30,1807.6,0.9038
2021-09-17,22:00,1807.3,0.90365
2021-09-17,22:30,1806.1,0.90305
2021-09-17,23:00,1805.7,0.90285
2021-09-17,23:30,1804.7,0.90235
2021-09-18,0:00,1803.8,0.9019
2021-09-18,0:30,1802.3,0.90115
2021-09-18,1:00,1801.3,0.90065
2021-09-18,1:30,1800.5,0.90025
2021-09-18,2:00,1800.2,0.9001
2021-09-18,2:30,1800.3,0.90015
2021-09-18,3:00,1799.8,0.8999
2021-09-18,3:30,1799.3,0.89965
2021-09-18,4:00,1798,0.899
2021-09-18,4:30,1798.2,0.8991
2021-09-18,5:00,1797.6,0.8988
2021-09-18,5:30,1798.4,0.8992
2021-09-18,6:00,1797.5,0.89875
2021-09-18,6:30,1797.4,0.8987
2021-09-18,7:00,1798.2,0.8991
2021-09-18,7:30,1800.8,0.9004
2021-09-18,8:00,1802,0.901
2021-09-18,8:30,1803.1,0.90155
2021-09-18,9:00,1804.8,0.9024
2021-09-18,9:30,1805.3,0.90265
2021-09-18,10:00,1804.9,0.90245
2021-09-18,10:30,1803.6,0.9018
2021-09-18,11:00,1802.4,0.9012
2021-09-18,11:30,1800.7,0.90035
2021-09-18,12:00,1798.8,0.8994
2021-09-18,12:30,1797.4,0.8987
2021-09-18,13:00,1795.9,0.89795
2021-09-18,13:30,1794.1,0.89705
2021-09-18,14:00,1792.4,0.8962
2021-09-18,14:30,1790.5,0.89525
2021-09-18,15:00,1790.1,0.89505
2021-09-18,15:30,1788.5,0.89425
2021-09-18,16:00,1789.6,0.8948
2021-09-18,16:30,1787.9,0.89395
2021-09-18,17:00,1788.4,0.8942
2021-09-18,17:30,1788,0.894
2021-09-18,18:00,1788.9,0.89445
2021-09-18,18:30,1788.2,0.8941
2021-09-18,19:00,1788.9,0.89445
2021-09-18,19:30,1790.8,0.8954
2021-09-18,20:00,1792.2,0.8961
2021-09-18,20:30,1792.8,0.8964
2021-09-18,21:00,1793.8,0.8969
2021-09-18,21:30,1794.1,0.89705
2021-09-18,22:00,1794.6,0.8973
2021-09-18,22:30,1795.1,0.89755
2021-09-18,23:00,1795.5,0.89775
2021-09-18,23:30,1795.2,0.8976
2021-09-19,0:00,1794.9,0.89745
2021-09-19,0:30,1795.1,0.89755
2021-09-19,1:00,1794.4,0.8972
2021-09-19,1:30,1793.2,0.8966
2021-09-19,2:00,1791.8,0.8959
2021-09-19,2:30,1792,0.896
2021-09-19,3:00,1791.8,0.8959
2021-09-19,3:30,1792.1,0.89605
2021-09-19,4:00,1791.7,0.89585
2021-09-19,4:30,1791.6,0.8958
2021-09-19,5:00,1790.4,0.8952
2021-09-19,5:30,1789.7,0.89485
2021-09-19,6:00,1789.1,0.89455
2021-09-19,6:30,1788.9,0.89445
2021-09-19,7:00,1788.2,0.8941
